date,weather_code,precipitation_sum,snowfall_sum,weather_category,weather_label,weather_label_ko
2022-10-03,65,81.2,0.0,precipitation,Precipitation,비/눈
2022-10-04,63,28.0,0.0,precipitation,Precipitation,비/눈
2022-10-05,53,1.9,0.0,precipitation,Precipitation,비/눈
2022-10-06,51,1.0,0.0,precipitation,Precipitation,비/눈
2022-10-07,51,0.3,0.0,precipitation,Precipitation,비/눈
2022-10-08,3,0.0,0.0,cloudy,Cloudy,흐림
2022-10-09,63,23.9,0.0,precipitation,Precipitation,비/눈
2022-10-10,51,0.9,0.0,precipitation,Precipitation,비/눈
2022-10-11,0,0.0,0.0,clear,Clear,맑음
2022-10-12,3,0.0,0.0,cloudy,Cloudy,흐림
2022-10-13,3,0.0,0.0,cloudy,Cloudy,흐림
2022-10-14,3,0.0,0.0,cloudy,Cloudy,흐림
2022-10-15,3,0.0,0.0,cloudy,Cloudy,흐림
2022-10-16,3,0.0,0.0,cloudy,Cloudy,흐림
2022-10-17,3,0.0,0.0,cloudy,Cloudy,흐림
2022-10-18,0,0.0,0.0,clear,Clear,맑음
2022-10-19,0,0.0,0.0,clear,Clear,맑음
2022-10-20,3,0.0,0.0,cloudy,Cloudy,흐림
2022-10-21,3,0.0,0.0,cloudy,Cloudy,흐림
2022-10-22,51,0.3,0.0,precipitation,Precipitation,비/눈
2022-10-23,51,0.3,0.0,precipitation,Precipitation,비/눈
2022-10-24,0,0.0,0.0,clear,Clear,맑음
2022-10-25,0,0.0,0.0,clear,Clear,맑음
2022-10-26,3,0.0,0.0,cloudy,Cloudy,흐림
2022-10-27,3,0.0,0.0,cloudy,Cloudy,흐림
2022-10-28,3,0.0,0.0,cloudy,Cloudy,흐림
2022-10-29,3,0.0,0.0,cloudy,Cloudy,흐림
2022-10-30,3,0.0,0.0,cloudy,Cloudy,흐림
2022-10-31,3,0.0,0.0,cloudy,Cloudy,흐림
2022-11-01,51,0.1,0.0,precipitation,Precipitation,비/눈
2022-11-02,0,0.0,0.0,clear,Clear,맑음
2022-11-03,3,0.0,0.0,cloudy,Cloudy,흐림
2022-11-04,3,0.0,0.0,cloudy,Cloudy,흐림
2022-11-05,0,0.0,0.0,clear,Clear,맑음
2022-11-06,3,0.0,0.0,cloudy,Cloudy,흐림
2022-11-07,51,0.1,0.0,precipitation,Precipitation,비/눈
2022-11-08,3,0.0,0.0,cloudy,Cloudy,흐림
2022-11-09,3,0.0,0.0,cloudy,Cloudy,흐림
2022-11-10,3,0.0,0.0,cloudy,Cloudy,흐림
2022-11-11,3,0.0,0.0,cloudy,Cloudy,흐림
2022-11-12,63,22.8,0.0,precipitation,Precipitation,비/눈
2022-11-13,51,0.3,0.0,precipitation,Precipitation,비/눈
2022-11-14,51,0.5,0.0,precipitation,Precipitation,비/눈
2022-11-15,53,1.2,0.0,precipitation,Precipitation,비/눈
2022-11-16,3,0.0,0.0,cloudy,Cloudy,흐림
2022-11-17,3,0.0,0.0,cloudy,Cloudy,흐림
2022-11-18,3,0.0,0.0,cloudy,Cloudy,흐림
2022-11-19,3,0.0,0.0,cloudy,Cloudy,흐림
2022-11-20,3,0.0,0.0,cloudy,Cloudy,흐림
2022-11-21,3,0.0,0.0,cloudy,Cloudy,흐림
2022-11-22,53,0.7,0.0,precipitation,Precipitation,비/눈
2022-11-23,51,1.0,0.0,precipitation,Precipitation,비/눈
2022-11-24,3,0.0,0.0,cloudy,Cloudy,흐림
2022-11-25,51,0.4,0.0,precipitation,Precipitation,비/눈
2022-11-26,53,0.9,0.0,precipitation,Precipitation,비/눈
2022-11-27,3,0.0,0.0,cloudy,Cloudy,흐림
2022-11-28,63,20.7,0.0,precipitation,Precipitation,비/눈
2022-11-29,71,1.4,0.07,precipitation,Precipitation,비/눈
2022-11-30,3,0.0,0.0,cloudy,Cloudy,흐림
2022-12-01,3,0.0,0.0,cloudy,Cloudy,흐림
2022-12-02,3,0.0,0.0,cloudy,Cloudy,흐림
2022-12-03,73,2.6,1.33,precipitation,Precipitation,비/눈
2022-12-04,3,0.0,0.0,cloudy,Cloudy,흐림
2022-12-05,3,0.0,0.0,cloudy,Cloudy,흐림
2022-12-06,71,0.1,0.07,precipitation,Precipitation,비/눈
2022-12-07,3,0.0,0.0,cloudy,Cloudy,흐림
2022-12-08,3,0.0,0.0,cloudy,Cloudy,흐림
2022-12-09,3,0.0,0.0,cloudy,Cloudy,흐림
2022-12-10,3,0.0,0.0,cloudy,Cloudy,흐림
2022-12-11,2,0.0,0.0,cloudy,Cloudy,흐림
2022-12-12,61,2.4,0.0,precipitation,Precipitation,비/눈
2022-12-13,71,0.7,0.49,precipitation,Precipitation,비/눈
2022-12-14,3,0.0,0.0,cloudy,Cloudy,흐림
2022-12-15,73,1.8,1.26,precipitation,Precipitation,비/눈
2022-12-16,3,0.0,0.0,cloudy,Cloudy,흐림
2022-12-17,71,0.4,0.28,precipitation,Precipitation,비/눈
2022-12-18,3,0.0,0.0,cloudy,Cloudy,흐림
2022-12-19,3,0.0,0.0,cloudy,Cloudy,흐림
2022-12-20,3,0.0,0.0,cloudy,Cloudy,흐림
2022-12-21,73,2.9,1.82,precipitation,Precipitation,비/눈
2022-12-22,2,0.0,0.0,cloudy,Cloudy,흐림
2022-12-23,3,0.0,0.0,cloudy,Cloudy,흐림
2022-12-24,3,0.0,0.0,cloudy,Cloudy,흐림
2022-12-25,3,0.0,0.0,cloudy,Cloudy,흐림
2022-12-26,3,0.0,0.0,cloudy,Cloudy,흐림
2022-12-27,3,0.0,0.0,cloudy,Cloudy,흐림
2022-12-28,73,0.3,0.21,precipitation,Precipitation,비/눈
2022-12-29,71,0.1,0.07,precipitation,Precipitation,비/눈
2022-12-30,71,0.2,0.14,precipitation,Precipitation,비/눈
2022-12-31,3,0.0,0.0,cloudy,Cloudy,흐림
2023-01-01,3,0.0,0.0,cloudy,Cloudy,흐림
2023-01-02,3,0.0,0.0,cloudy,Cloudy,흐림
2023-01-03,0,0.0,0.0,clear,Clear,맑음
2023-01-04,3,0.0,0.0,cloudy,Cloudy,흐림
2023-01-05,3,0.0,0.0,cloudy,Cloudy,흐림
2023-01-06,75,3.4,1.82,precipitation,Precipitation,비/눈
2023-01-07,73,0.3,0.21,precipitation,Precipitation,비/눈
2023-01-08,3,0.0,0.0,cloudy,Cloudy,흐림
2023-01-09,3,0.0,0.0,cloudy,Cloudy,흐림
2023-01-10,3,0.0,0.0,cloudy,Cloudy,흐림
2023-01-11,3,0.0,0.0,cloudy,Cloudy,흐림
2023-01-12,3,0.0,0.0,cloudy,Cloudy,흐림
2023-01-13,63,20.4,0.0,precipitation,Precipitation,비/눈
2023-01-14,71,4.2,0.07,precipitation,Precipitation,비/눈
2023-01-15,73,4.4,2.73,precipitation,Precipitation,비/눈
2023-01-16,3,0.0,0.0,cloudy,Cloudy,흐림
2023-01-17,3,0.0,0.0,cloudy,Cloudy,흐림
2023-01-18,3,0.0,0.0,cloudy,Cloudy,흐림
2023-01-19,73,1.4,0.98,precipitation,Precipitation,비/눈
2023-01-20,73,1.2,0.77,precipitation,Precipitation,비/눈
2023-01-21,3,0.0,0.0,cloudy,Cloudy,흐림
2023-01-22,71,0.5,0.35,precipitation,Precipitation,비/눈
2023-01-23,3,0.0,0.0,cloudy,Cloudy,흐림
2023-01-24,3,0.0,0.0,cloudy,Cloudy,흐림
2023-01-25,3,0.0,0.0,cloudy,Cloudy,흐림
2023-01-26,71,0.9,0.77,precipitation,Precipitation,비/눈
2023-01-27,0,0.0,0.0,clear,Clear,맑음
2023-01-28,3,0.0,0.0,cloudy,Cloudy,흐림
2023-01-29,3,0.0,0.0,cloudy,Cloudy,흐림
2023-01-30,0,0.0,0.0,clear,Clear,맑음
2023-01-31,51,0.1,0.0,precipitation,Precipitation,비/눈
2023-02-01,3,0.0,0.0,cloudy,Cloudy,흐림
2023-02-02,3,0.0,0.0,cloudy,Cloudy,흐림
2023-02-03,3,0.0,0.0,cloudy,Cloudy,흐림
2023-02-04,0,0.0,0.0,clear,Clear,맑음
2023-02-05,2,0.0,0.0,cloudy,Cloudy,흐림
2023-02-06,3,0.0,0.0,cloudy,Cloudy,흐림
2023-02-07,3,0.0,0.0,cloudy,Cloudy,흐림
2023-02-08,0,0.0,0.0,clear,Clear,맑음
2023-02-09,51,0.2,0.0,precipitation,Precipitation,비/눈
2023-02-10,53,1.7,0.0,precipitation,Precipitation,비/눈
2023-02-11,3,0.0,0.0,cloudy,Cloudy,흐림
2023-02-12,3,0.0,0.0,cloudy,Cloudy,흐림
2023-02-13,51,0.2,0.0,precipitation,Precipitation,비/눈
2023-02-14,3,0.0,0.0,cloudy,Cloudy,흐림
2023-02-15,3,0.0,0.0,cloudy,Cloudy,흐림
2023-02-16,3,0.0,0.0,cloudy,Cloudy,흐림
2023-02-17,3,0.0,0.0,cloudy,Cloudy,흐림
2023-02-18,3,0.0,0.0,cloudy,Cloudy,흐림
2023-02-19,3,0.0,0.0,cloudy,Cloudy,흐림
2023-02-20,0,0.0,0.0,clear,Clear,맑음
2023-02-21,2,0.0,0.0,cloudy,Cloudy,흐림
2023-02-22,3,0.0,0.0,cloudy,Cloudy,흐림
2023-02-23,3,0.0,0.0,cloudy,Cloudy,흐림
2023-02-24,3,0.0,0.0,cloudy,Cloudy,흐림
2023-02-25,0,0.0,0.0,clear,Clear,맑음
2023-02-26,0,0.0,0.0,clear,Clear,맑음
2023-02-27,0,0.0,0.0,clear,Clear,맑음
2023-02-28,3,0.0,0.0,cloudy,Cloudy,흐림
2023-03-01,3,0.0,0.0,cloudy,Cloudy,흐림
2023-03-02,0,0.0,0.0,clear,Clear,맑음
2023-03-03,3,0.0,0.0,cloudy,Cloudy,흐림
2023-03-04,3,0.0,0.0,cloudy,Cloudy,흐림
2023-03-05,1,0.0,0.0,clear,Clear,맑음
2023-03-06,1,0.0,0.0,clear,Clear,맑음
2023-03-07,3,0.0,0.0,cloudy,Cloudy,흐림
2023-03-08,65,12.0,0.0,precipitation,Precipitation,비/눈
2023-03-09,51,0.2,0.0,precipitation,Precipitation,비/눈
2023-03-10,3,0.0,0.0,cloudy,Cloudy,흐림
2023-03-11,3,0.0,0.0,cloudy,Cloudy,흐림
2023-03-12,61,7.2,0.0,precipitation,Precipitation,비/눈
2023-03-13,3,0.0,0.0,cloudy,Cloudy,흐림
2023-03-14,3,0.0,0.0,cloudy,Cloudy,흐림
2023-03-15,51,0.1,0.0,precipitation,Precipitation,비/눈
2023-03-16,3,0.0,0.0,cloudy,Cloudy,흐림
2023-03-17,3,0.0,0.0,cloudy,Cloudy,흐림
2023-03-18,3,0.0,0.0,cloudy,Cloudy,흐림
2023-03-19,2,0.0,0.0,cloudy,Cloudy,흐림
2023-03-20,51,0.2,0.0,precipitation,Precipitation,비/눈
2023-03-21,3,0.0,0.0,cloudy,Cloudy,흐림
2023-03-22,51,0.3,0.0,precipitation,Precipitation,비/눈
2023-03-23,53,1.6,0.0,precipitation,Precipitation,비/눈
2023-03-24,3,0.0,0.0,cloudy,Cloudy,흐림
2023-03-25,3,0.0,0.0,cloudy,Cloudy,흐림
2023-03-26,3,0.0,0.0,cloudy,Cloudy,흐림
2023-03-27,3,0.0,0.0,cloudy,Cloudy,흐림
2023-03-28,2,0.0,0.0,cloudy,Cloudy,흐림
2023-03-29,3,0.0,0.0,cloudy,Cloudy,흐림
2023-03-30,3,0.0,0.0,cloudy,Cloudy,흐림
2023-03-31,0,0.0,0.0,clear,Clear,맑음
2023-04-01,3,0.0,0.0,cloudy,Cloudy,흐림
2023-04-02,2,0.0,0.0,cloudy,Cloudy,흐림
2023-04-03,3,0.0,0.0,cloudy,Cloudy,흐림
2023-04-04,63,9.2,0.0,precipitation,Precipitation,비/눈
2023-04-05,63,43.7,0.0,precipitation,Precipitation,비/눈
2023-04-06,55,3.5,0.0,precipitation,Precipitation,비/눈
2023-04-07,3,0.0,0.0,cloudy,Cloudy,흐림
2023-04-08,0,0.0,0.0,clear,Clear,맑음
2023-04-09,3,0.0,0.0,cloudy,Cloudy,흐림
2023-04-10,3,0.0,0.0,cloudy,Cloudy,흐림
2023-04-11,61,2.3,0.0,precipitation,Precipitation,비/눈
2023-04-12,2,0.0,0.0,cloudy,Cloudy,흐림
2023-04-13,3,0.0,0.0,cloudy,Cloudy,흐림
2023-04-14,51,0.3,0.0,precipitation,Precipitation,비/눈
2023-04-15,61,5.2,0.0,precipitation,Precipitation,비/눈
2023-04-16,3,0.0,0.0,cloudy,Cloudy,흐림
2023-04-17,51,0.1,0.0,precipitation,Precipitation,비/눈
2023-04-18,63,22.0,0.0,precipitation,Precipitation,비/눈
2023-04-19,3,0.0,0.0,cloudy,Cloudy,흐림
2023-04-20,3,0.0,0.0,cloudy,Cloudy,흐림
2023-04-21,3,0.0,0.0,cloudy,Cloudy,흐림
2023-04-22,3,0.0,0.0,cloudy,Cloudy,흐림
2023-04-23,3,0.0,0.0,cloudy,Cloudy,흐림
2023-04-24,3,0.0,0.0,cloudy,Cloudy,흐림
2023-04-25,51,1.5,0.0,precipitation,Precipitation,비/눈
2023-04-26,51,0.2,0.0,precipitation,Precipitation,비/눈
2023-04-27,3,0.0,0.0,cloudy,Cloudy,흐림
2023-04-28,61,3.6,0.0,precipitation,Precipitation,비/눈
2023-04-29,61,9.2,0.0,precipitation,Precipitation,비/눈
2023-04-30,51,0.4,0.0,precipitation,Precipitation,비/눈
2023-05-01,3,0.0,0.0,cloudy,Cloudy,흐림
2023-05-02,3,0.0,0.0,cloudy,Cloudy,흐림
2023-05-03,3,0.0,0.0,cloudy,Cloudy,흐림
2023-05-04,3,0.0,0.0,cloudy,Cloudy,흐림
2023-05-05,65,58.3,0.0,precipitation,Precipitation,비/눈
2023-05-06,63,41.8,0.0,precipitation,Precipitation,비/눈
2023-05-07,3,0.0,0.0,cloudy,Cloudy,흐림
2023-05-08,3,0.0,0.0,cloudy,Cloudy,흐림
2023-05-09,3,0.0,0.0,cloudy,Cloudy,흐림
2023-05-10,3,0.0,0.0,cloudy,Cloudy,흐림
2023-05-11,3,0.0,0.0,cloudy,Cloudy,흐림
2023-05-12,3,0.0,0.0,cloudy,Cloudy,흐림
2023-05-13,3,0.0,0.0,cloudy,Cloudy,흐림
2023-05-14,3,0.0,0.0,cloudy,Cloudy,흐림
2023-05-15,3,0.0,0.0,cloudy,Cloudy,흐림
2023-05-16,2,0.0,0.0,cloudy,Cloudy,흐림
2023-05-17,3,0.0,0.0,cloudy,Cloudy,흐림
2023-05-18,3,0.0,0.0,cloudy,Cloudy,흐림
2023-05-19,3,0.0,0.0,cloudy,Cloudy,흐림
2023-05-20,3,0.0,0.0,cloudy,Cloudy,흐림
2023-05-21,53,1.1,0.0,precipitation,Precipitation,비/눈
2023-05-22,3,0.0,0.0,cloudy,Cloudy,흐림
2023-05-23,3,0.0,0.0,cloudy,Cloudy,흐림
2023-05-24,3,0.0,0.0,cloudy,Cloudy,흐림
2023-05-25,51,0.1,0.0,precipitation,Precipitation,비/눈
2023-05-26,3,0.0,0.0,cloudy,Cloudy,흐림
2023-05-27,63,24.8,0.0,precipitation,Precipitation,비/눈
2023-05-28,63,34.0,0.0,precipitation,Precipitation,비/눈
2023-05-29,61,7.4,0.0,precipitation,Precipitation,비/눈
2023-05-30,53,1.4,0.0,precipitation,Precipitation,비/눈
2023-05-31,3,0.0,0.0,cloudy,Cloudy,흐림
2023-06-01,3,0.0,0.0,cloudy,Cloudy,흐림
2023-06-02,51,0.8,0.0,precipitation,Precipitation,비/눈
2023-06-03,3,0.0,0.0,cloudy,Cloudy,흐림
2023-06-04,3,0.0,0.0,cloudy,Cloudy,흐림
2023-06-05,3,0.0,0.0,cloudy,Cloudy,흐림
2023-06-06,3,0.0,0.0,cloudy,Cloudy,흐림
2023-06-07,51,0.1,0.0,precipitation,Precipitation,비/눈
2023-06-08,63,11.2,0.0,precipitation,Precipitation,비/눈
2023-06-09,61,1.7,0.0,precipitation,Precipitation,비/눈
2023-06-10,63,20.2,0.0,precipitation,Precipitation,비/눈
2023-06-11,63,9.8,0.0,precipitation,Precipitation,비/눈
2023-06-12,55,1.7,0.0,precipitation,Precipitation,비/눈
2023-06-13,51,0.4,0.0,precipitation,Precipitation,비/눈
2023-06-14,53,1.0,0.0,precipitation,Precipitation,비/눈
2023-06-15,51,0.8,0.0,precipitation,Precipitation,비/눈
2023-06-16,3,0.0,0.0,cloudy,Cloudy,흐림
2023-06-17,3,0.0,0.0,cloudy,Cloudy,흐림
2023-06-18,3,0.0,0.0,cloudy,Cloudy,흐림
2023-06-19,3,0.0,0.0,cloudy,Cloudy,흐림
2023-06-20,61,5.0,0.0,precipitation,Precipitation,비/눈
2023-06-21,65,31.9,0.0,precipitation,Precipitation,비/눈
2023-06-22,51,1.5,0.0,precipitation,Precipitation,비/눈
2023-06-23,51,0.2,0.0,precipitation,Precipitation,비/눈
2023-06-24,51,0.7,0.0,precipitation,Precipitation,비/눈
2023-06-25,51,0.2,0.0,precipitation,Precipitation,비/눈
2023-06-26,63,33.3,0.0,precipitation,Precipitation,비/눈
2023-06-27,61,3.5,0.0,precipitation,Precipitation,비/눈
2023-06-28,53,2.2,0.0,precipitation,Precipitation,비/눈
2023-06-29,65,55.7,0.0,precipitation,Precipitation,비/눈
2023-06-30,61,12.7,0.0,precipitation,Precipitation,비/눈
2023-07-01,51,0.1,0.0,precipitation,Precipitation,비/눈
2023-07-02,51,0.2,0.0,precipitation,Precipitation,비/눈
2023-07-03,51,0.1,0.0,precipitation,Precipitation,비/눈
2023-07-04,65,27.3,0.0,precipitation,Precipitation,비/눈
2023-07-05,65,20.9,0.0,precipitation,Precipitation,비/눈
2023-07-06,3,0.0,0.0,cloudy,Cloudy,흐림
2023-07-07,3,0.0,0.0,cloudy,Cloudy,흐림
2023-07-08,51,0.4,0.0,precipitation,Precipitation,비/눈
2023-07-09,65,22.5,0.0,precipitation,Precipitation,비/눈
2023-07-10,53,2.0,0.0,precipitation,Precipitation,비/눈
2023-07-11,65,38.4,0.0,precipitation,Precipitation,비/눈
2023-07-12,53,2.1,0.0,precipitation,Precipitation,비/눈
2023-07-13,65,45.4,0.0,precipitation,Precipitation,비/눈
2023-07-14,65,57.7,0.0,precipitation,Precipitation,비/눈
2023-07-15,65,33.5,0.0,precipitation,Precipitation,비/눈
2023-07-16,53,2.7,0.0,precipitation,Precipitation,비/눈
2023-07-17,53,4.7,0.0,precipitation,Precipitation,비/눈
2023-07-18,63,18.1,0.0,precipitation,Precipitation,비/눈
2023-07-19,51,0.2,0.0,precipitation,Precipitation,비/눈
2023-07-20,3,0.0,0.0,cloudy,Cloudy,흐림
2023-07-21,51,0.4,0.0,precipitation,Precipitation,비/눈
2023-07-22,61,10.4,0.0,precipitation,Precipitation,비/눈
2023-07-23,65,46.6,0.0,precipitation,Precipitation,비/눈
2023-07-24,65,20.9,0.0,precipitation,Precipitation,비/눈
2023-07-25,63,10.1,0.0,precipitation,Precipitation,비/눈
2023-07-26,63,22.5,0.0,precipitation,Precipitation,비/눈
2023-07-27,51,1.1,0.0,precipitation,Precipitation,비/눈
2023-07-28,53,1.0,0.0,precipitation,Precipitation,비/눈
2023-07-29,51,0.3,0.0,precipitation,Precipitation,비/눈
2023-07-30,51,0.5,0.0,precipitation,Precipitation,비/눈
2023-07-31,51,0.3,0.0,precipitation,Precipitation,비/눈
2023-08-01,53,1.4,0.0,precipitation,Precipitation,비/눈
2023-08-02,3,0.0,0.0,cloudy,Cloudy,흐림
2023-08-03,3,0.0,0.0,cloudy,Cloudy,흐림
2023-08-04,3,0.0,0.0,cloudy,Cloudy,흐림
2023-08-05,3,0.0,0.0,cloudy,Cloudy,흐림
2023-08-06,65,13.8,0.0,precipitation,Precipitation,비/눈
2023-08-07,63,5.6,0.0,precipitation,Precipitation,비/눈
2023-08-08,53,2.8,0.0,precipitation,Precipitation,비/눈
2023-08-09,61,2.5,0.0,precipitation,Precipitation,비/눈
2023-08-10,65,71.1,0.0,precipitation,Precipitation,비/눈
2023-08-11,63,32.9,0.0,precipitation,Precipitation,비/눈
2023-08-12,61,11.7,0.0,precipitation,Precipitation,비/눈
2023-08-13,51,0.1,0.0,precipitation,Precipitation,비/눈
2023-08-14,51,0.1,0.0,precipitation,Precipitation,비/눈
2023-08-15,3,0.0,0.0,cloudy,Cloudy,흐림
2023-08-16,51,1.0,0.0,precipitation,Precipitation,비/눈
2023-08-17,3,0.0,0.0,cloudy,Cloudy,흐림
2023-08-18,53,1.0,0.0,precipitation,Precipitation,비/눈
2023-08-19,51,0.3,0.0,precipitation,Precipitation,비/눈
2023-08-20,53,0.7,0.0,precipitation,Precipitation,비/눈
2023-08-21,61,2.9,0.0,precipitation,Precipitation,비/눈
2023-08-22,65,32.7,0.0,precipitation,Precipitation,비/눈
2023-08-23,65,57.7,0.0,precipitation,Precipitation,비/눈
2023-08-24,63,15.2,0.0,precipitation,Precipitation,비/눈
2023-08-25,51,1.6,0.0,precipitation,Precipitation,비/눈
2023-08-26,3,0.0,0.0,cloudy,Cloudy,흐림
2023-08-27,53,1.6,0.0,precipitation,Precipitation,비/눈
2023-08-28,63,21.8,0.0,precipitation,Precipitation,비/눈
2023-08-29,63,31.6,0.0,precipitation,Precipitation,비/눈
2023-08-30,53,3.4,0.0,precipitation,Precipitation,비/눈
2023-08-31,3,0.0,0.0,cloudy,Cloudy,흐림
2023-09-01,3,0.0,0.0,cloudy,Cloudy,흐림
2023-09-02,3,0.0,0.0,cloudy,Cloudy,흐림
2023-09-03,53,2.3,0.0,precipitation,Precipitation,비/눈
2023-09-04,61,9.4,0.0,precipitation,Precipitation,비/눈
2023-09-05,61,3.8,0.0,precipitation,Precipitation,비/눈
2023-09-06,51,0.4,0.0,precipitation,Precipitation,비/눈
2023-09-07,0,0.0,0.0,clear,Clear,맑음
2023-09-08,3,0.0,0.0,cloudy,Cloudy,흐림
2023-09-09,3,0.0,0.0,cloudy,Cloudy,흐림
2023-09-10,51,0.1,0.0,precipitation,Precipitation,비/눈
2023-09-11,51,0.4,0.0,precipitation,Precipitation,비/눈
2023-09-12,3,0.0,0.0,cloudy,Cloudy,흐림
2023-09-13,63,21.2,0.0,precipitation,Precipitation,비/눈
2023-09-14,51,0.1,0.0,precipitation,Precipitation,비/눈
2023-09-15,61,7.2,0.0,precipitation,Precipitation,비/눈
2023-09-16,63,28.0,0.0,precipitation,Precipitation,비/눈
2023-09-17,63,10.5,0.0,precipitation,Precipitation,비/눈
2023-09-18,53,1.8,0.0,precipitation,Precipitation,비/눈
2023-09-19,51,0.5,0.0,precipitation,Precipitation,비/눈
2023-09-20,63,37.1,0.0,precipitation,Precipitation,비/눈
2023-09-21,3,0.0,0.0,cloudy,Cloudy,흐림
2023-09-22,3,0.0,0.0,cloudy,Cloudy,흐림
2023-09-23,3,0.0,0.0,cloudy,Cloudy,흐림
2023-09-24,51,0.2,0.0,precipitation,Precipitation,비/눈
2023-09-25,61,2.5,0.0,precipitation,Precipitation,비/눈
2023-09-26,61,14.4,0.0,precipitation,Precipitation,비/눈
2023-09-27,55,3.2,0.0,precipitation,Precipitation,비/눈
2023-09-28,51,0.5,0.0,precipitation,Precipitation,비/눈
2023-09-29,3,0.0,0.0,cloudy,Cloudy,흐림
2023-09-30,55,1.7,0.0,precipitation,Precipitation,비/눈
2023-10-01,1,0.0,0.0,clear,Clear,맑음
2023-10-02,3,0.0,0.0,cloudy,Cloudy,흐림
2023-10-03,3,0.0,0.0,cloudy,Cloudy,흐림
2023-10-04,53,1.0,0.0,precipitation,Precipitation,비/눈
2023-10-05,3,0.0,0.0,cloudy,Cloudy,흐림
2023-10-06,3,0.0,0.0,cloudy,Cloudy,흐림
2023-10-07,3,0.0,0.0,cloudy,Cloudy,흐림
2023-10-08,51,0.1,0.0,precipitation,Precipitation,비/눈
2023-10-09,53,0.7,0.0,precipitation,Precipitation,비/눈
2023-10-10,1,0.0,0.0,clear,Clear,맑음
2023-10-11,3,0.0,0.0,cloudy,Cloudy,흐림
2023-10-12,3,0.0,0.0,cloudy,Cloudy,흐림
2023-10-13,3,0.0,0.0,cloudy,Cloudy,흐림
2023-10-14,63,7.1,0.0,precipitation,Precipitation,비/눈
2023-10-15,2,0.0,0.0,cloudy,Cloudy,흐림
2023-10-16,0,0.0,0.0,clear,Clear,맑음
2023-10-17,1,0.0,0.0,clear,Clear,맑음
2023-10-18,3,0.0,0.0,cloudy,Cloudy,흐림
2023-10-19,63,9.2,0.0,precipitation,Precipitation,비/눈
2023-10-20,3,0.0,0.0,cloudy,Cloudy,흐림
2023-10-21,3,0.0,0.0,cloudy,Cloudy,흐림
2023-10-22,3,0.0,0.0,cloudy,Cloudy,흐림
2023-10-23,51,0.9,0.0,precipitation,Precipitation,비/눈
2023-10-24,53,2.5,0.0,precipitation,Precipitation,비/눈
2023-10-25,3,0.0,0.0,cloudy,Cloudy,흐림
2023-10-26,63,7.9,0.0,precipitation,Precipitation,비/눈
2023-10-27,3,0.0,0.0,cloudy,Cloudy,흐림
2023-10-28,3,0.0,0.0,cloudy,Cloudy,흐림
2023-10-29,3,0.0,0.0,cloudy,Cloudy,흐림
2023-10-30,3,0.0,0.0,cloudy,Cloudy,흐림
2023-10-31,3,0.0,0.0,cloudy,Cloudy,흐림
2023-11-01,63,13.7,0.0,precipitation,Precipitation,비/눈
2023-11-02,1,0.0,0.0,clear,Clear,맑음
2023-11-03,65,22.7,0.0,precipitation,Precipitation,비/눈
2023-11-04,51,0.6,0.0,precipitation,Precipitation,비/눈
2023-11-05,63,36.7,0.0,precipitation,Precipitation,비/눈
2023-11-06,65,39.6,0.0,precipitation,Precipitation,비/눈
2023-11-07,51,0.1,0.0,precipitation,Precipitation,비/눈
2023-11-08,3,0.0,0.0,cloudy,Cloudy,흐림
2023-11-09,61,3.8,0.0,precipitation,Precipitation,비/눈
2023-11-10,3,0.0,0.0,cloudy,Cloudy,흐림
2023-11-11,3,0.0,0.0,cloudy,Cloudy,흐림
2023-11-12,0,0.0,0.0,clear,Clear,맑음
2023-11-13,3,0.0,0.0,cloudy,Cloudy,흐림
2023-11-14,3,0.0,0.0,cloudy,Cloudy,흐림
2023-11-15,3,0.0,0.0,cloudy,Cloudy,흐림
2023-11-16,61,9.8,0.0,precipitation,Precipitation,비/눈
2023-11-17,73,1.1,0.42,precipitation,Precipitation,비/눈
2023-11-18,3,0.0,0.0,cloudy,Cloudy,흐림
2023-11-19,51,0.3,0.0,precipitation,Precipitation,비/눈
2023-11-20,0,0.0,0.0,clear,Clear,맑음
2023-11-21,0,0.0,0.0,clear,Clear,맑음
2023-11-22,51,0.3,0.0,precipitation,Precipitation,비/눈
2023-11-23,51,0.4,0.0,precipitation,Precipitation,비/눈
2023-11-24,0,0.0,0.0,clear,Clear,맑음
2023-11-25,3,0.0,0.0,cloudy,Cloudy,흐림
2023-11-26,3,0.0,0.0,cloudy,Cloudy,흐림
2023-11-27,51,2.9,0.0,precipitation,Precipitation,비/눈
2023-11-28,3,0.0,0.0,cloudy,Cloudy,흐림
2023-11-29,3,0.0,0.0,cloudy,Cloudy,흐림
2023-11-30,0,0.0,0.0,clear,Clear,맑음
2023-12-01,2,0.0,0.0,cloudy,Cloudy,흐림
2023-12-02,51,0.1,0.0,precipitation,Precipitation,비/눈
2023-12-03,0,0.0,0.0,clear,Clear,맑음
2023-12-04,3,0.0,0.0,cloudy,Cloudy,흐림
2023-12-05,3,0.0,0.0,cloudy,Cloudy,흐림
2023-12-06,61,6.3,0.0,precipitation,Precipitation,비/눈
2023-12-07,2,0.0,0.0,cloudy,Cloudy,흐림
2023-12-08,1,0.0,0.0,clear,Clear,맑음
2023-12-09,51,0.1,0.0,precipitation,Precipitation,비/눈
2023-12-10,3,0.0,0.0,cloudy,Cloudy,흐림
