date,parking_usage,usage_time,source_rows,parking_lot_count,weather_code,precipitation_sum,snowfall_sum,weather_category,weather_label,weather_label_ko,year
2022-10-15,7942,989161,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-10-16,7215,735597,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-10-17,4542,1056465,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-10-18,4510,1030018,5,5,0,0.0,0.0,clear,Clear,맑음,2022
2022-10-19,4894,1085356,5,5,0,0.0,0.0,clear,Clear,맑음,2022
2022-10-20,5443,1096652,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-10-21,6160,1065867,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-10-22,1683,53740,5,5,51,0.3,0.0,precipitation,Precipitation,비/눈,2022
2022-10-25,1992,146564,5,5,0,0.0,0.0,clear,Clear,맑음,2022
2022-10-26,4905,1060131,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-10-27,4677,1019977,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-10-28,5473,1042101,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-10-29,8718,898420,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-10-30,7694,734594,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-10-31,4671,1017605,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-11-01,4874,1078088,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2022
2022-11-02,5008,1068726,5,5,0,0.0,0.0,clear,Clear,맑음,2022
2022-11-03,4378,1010542,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-11-04,4245,877056,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-11-05,5293,443018,5,5,0,0.0,0.0,clear,Clear,맑음,2022
2022-11-06,6820,638672,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-11-07,4098,1037246,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2022
2022-11-08,4752,1078679,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-11-09,4706,1065374,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-11-10,4541,1044355,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-11-11,5099,1013608,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-11-12,2995,328329,5,5,63,22.8,0.0,precipitation,Precipitation,비/눈,2022
2022-11-13,4422,422808,5,5,51,0.3,0.0,precipitation,Precipitation,비/눈,2022
2022-11-14,3935,996666,5,5,51,0.5,0.0,precipitation,Precipitation,비/눈,2022
2022-11-15,3581,947578,5,5,53,1.2,0.0,precipitation,Precipitation,비/눈,2022
2022-11-16,4137,1024144,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-11-17,4211,1010314,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-11-18,5127,981130,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-11-19,6329,546415,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-11-20,7183,661247,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-11-21,4531,1042119,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-11-22,4362,1029696,5,5,53,0.7,0.0,precipitation,Precipitation,비/눈,2022
2022-11-23,4349,1016545,5,5,51,1.0,0.0,precipitation,Precipitation,비/눈,2022
2022-11-24,4157,997100,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-11-25,4709,953884,5,5,51,0.4,0.0,precipitation,Precipitation,비/눈,2022
2022-11-26,4445,372094,5,5,53,0.9,0.0,precipitation,Precipitation,비/눈,2022
2022-11-27,4504,406920,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-11-28,3163,982345,5,5,63,20.7,0.0,precipitation,Precipitation,비/눈,2022
2022-11-29,3685,1013833,5,5,71,1.4,0.07,precipitation,Precipitation,비/눈,2022
2022-11-30,3492,997568,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-12-01,3223,933763,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-12-02,3488,921303,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-12-03,3016,273237,5,5,73,2.6,1.33,precipitation,Precipitation,비/눈,2022
2022-12-04,3180,295000,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-12-05,3555,1018034,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-12-06,3523,957498,5,5,71,0.1,0.07,precipitation,Precipitation,비/눈,2022
2022-12-07,3741,924178,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-12-08,4059,945268,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-12-09,4198,905966,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-12-10,3841,312653,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-12-11,4329,383843,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-12-12,3429,978137,5,5,61,2.4,0.0,precipitation,Precipitation,비/눈,2022
2022-12-13,3039,847473,5,5,71,0.7,0.49,precipitation,Precipitation,비/눈,2022
2022-12-14,3455,911706,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-12-15,2664,697683,5,5,73,1.8,1.26,precipitation,Precipitation,비/눈,2022
2022-12-16,3240,781874,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-12-17,2289,222505,5,5,71,0.4,0.28,precipitation,Precipitation,비/눈,2022
2022-12-18,2959,258653,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-12-19,3563,882926,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-12-20,3437,906267,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-12-21,2539,566934,5,5,73,2.9,1.82,precipitation,Precipitation,비/눈,2022
2022-12-22,3305,776350,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-12-23,3396,735627,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-12-24,2554,238736,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-12-25,3921,363297,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-12-26,3168,819874,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-12-27,3368,840995,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2022-12-28,3259,769326,5,5,73,0.3,0.21,precipitation,Precipitation,비/눈,2022
2022-12-29,3096,733442,5,5,71,0.1,0.07,precipitation,Precipitation,비/눈,2022
2022-12-30,3218,622832,5,5,71,0.2,0.14,precipitation,Precipitation,비/눈,2022
2022-12-31,3283,244992,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2022
2023-01-01,4854,315220,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-01-02,3731,1015624,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-01-03,3669,974012,5,5,0,0.0,0.0,clear,Clear,맑음,2023
2023-01-04,3772,983546,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-01-05,3481,964778,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-01-06,3461,876216,5,5,75,3.4,1.82,precipitation,Precipitation,비/눈,2023
2023-01-07,2017,169006,5,5,73,0.3,0.21,precipitation,Precipitation,비/눈,2023
2023-01-08,3873,306917,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-01-09,3711,1032863,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-01-10,4039,1005810,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-01-11,3942,999654,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-01-12,3834,983992,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-01-13,3367,864899,5,5,63,20.4,0.0,precipitation,Precipitation,비/눈,2023
2023-01-14,2356,221011,5,5,71,4.2,0.07,precipitation,Precipitation,비/눈,2023
2023-01-15,2718,264131,5,5,73,4.4,2.73,precipitation,Precipitation,비/눈,2023
2023-01-16,3542,995742,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-01-17,4001,941157,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-01-18,3740,990918,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-01-19,3563,943728,5,5,73,1.4,0.98,precipitation,Precipitation,비/눈,2023
2023-01-20,2672,571777,5,5,73,1.2,0.77,precipitation,Precipitation,비/눈,2023
2023-01-21,776,37032,4,4,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-01-22,1501,124986,4,4,71,0.5,0.35,precipitation,Precipitation,비/눈,2023
2023-01-23,1108,69203,4,4,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-01-24,1353,61763,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-01-25,3319,865178,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-01-26,2434,647441,5,5,71,0.9,0.77,precipitation,Precipitation,비/눈,2023
2023-01-27,3672,816053,4,4,0,0.0,0.0,clear,Clear,맑음,2023
2023-01-28,2556,246216,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-01-29,3709,343325,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-01-30,3441,913493,5,5,0,0.0,0.0,clear,Clear,맑음,2023
2023-01-31,3119,754266,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2023
2023-02-01,3352,911660,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-02-02,3547,980666,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-02-03,3759,934062,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-02-04,3397,299384,5,5,0,0.0,0.0,clear,Clear,맑음,2023
2023-02-05,4302,384481,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-02-06,2010,169616,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-02-07,3777,1024053,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-02-08,3848,1025410,5,5,0,0.0,0.0,clear,Clear,맑음,2023
2023-02-09,4079,1017558,5,5,51,0.2,0.0,precipitation,Precipitation,비/눈,2023
2023-02-10,4220,901159,5,5,53,1.7,0.0,precipitation,Precipitation,비/눈,2023
2023-02-11,3925,347534,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-02-12,4900,479305,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-02-13,3988,1039502,5,5,51,0.2,0.0,precipitation,Precipitation,비/눈,2023
2023-02-14,3954,1009366,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-02-15,4042,1012018,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-02-16,3814,966898,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-02-17,4182,952391,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-02-18,3662,335484,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-02-19,4834,399646,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-02-20,3807,1000310,5,5,0,0.0,0.0,clear,Clear,맑음,2023
2023-02-21,3856,995169,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-02-22,3969,992636,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-02-23,4025,988073,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-02-24,4467,988749,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-02-25,4070,359738,5,5,0,0.0,0.0,clear,Clear,맑음,2023
2023-02-26,6484,697797,5,5,0,0.0,0.0,clear,Clear,맑음,2023
2023-02-27,4413,1030616,5,5,0,0.0,0.0,clear,Clear,맑음,2023
2023-02-28,4561,1030075,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-03-01,4114,377858,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-03-02,3774,968073,5,5,0,0.0,0.0,clear,Clear,맑음,2023
2023-03-03,4376,1008648,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-03-04,5555,539977,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-03-05,7074,689918,5,5,1,0.0,0.0,clear,Clear,맑음,2023
2023-03-06,4687,1102895,5,5,1,0.0,0.0,clear,Clear,맑음,2023
2023-03-07,4865,1080265,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-03-08,4387,1048588,5,5,65,12.0,0.0,precipitation,Precipitation,비/눈,2023
2023-03-09,3946,979884,5,5,51,0.2,0.0,precipitation,Precipitation,비/눈,2023
2023-03-10,5844,1109735,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-03-11,8284,841865,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-03-12,4204,348583,5,5,61,7.2,0.0,precipitation,Precipitation,비/눈,2023
2023-03-13,4012,1045487,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-03-14,4893,1138490,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-03-15,4285,1063963,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2023
2023-03-16,4067,1001126,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-03-17,4778,1042822,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-03-18,7129,692656,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-03-19,7474,763319,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-03-20,4535,1084376,5,5,51,0.2,0.0,precipitation,Precipitation,비/눈,2023
2023-03-21,5470,1185354,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-03-22,5859,1191622,5,5,51,0.3,0.0,precipitation,Precipitation,비/눈,2023
2023-03-23,5762,1114284,5,5,53,1.6,0.0,precipitation,Precipitation,비/눈,2023
2023-03-24,6153,1109092,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-03-25,8699,866246,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-03-26,10273,930727,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-03-27,6051,1132806,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-03-28,6500,1204235,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-03-29,8336,1298879,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-03-30,9682,1384630,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-03-31,10470,1395755,5,5,0,0.0,0.0,clear,Clear,맑음,2023
2023-04-01,13036,1392240,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-04-02,13003,1313952,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-04-03,10054,1518992,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-04-04,7036,1259243,5,5,63,9.2,0.0,precipitation,Precipitation,비/눈,2023
2023-04-05,3522,826366,5,5,63,43.7,0.0,precipitation,Precipitation,비/눈,2023
2023-04-06,3996,992874,5,5,55,3.5,0.0,precipitation,Precipitation,비/눈,2023
2023-04-07,5797,1072371,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-04-08,7421,716359,5,5,0,0.0,0.0,clear,Clear,맑음,2023
2023-04-09,9193,1074523,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-04-10,5420,1153599,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-04-11,3700,1011395,5,5,61,2.3,0.0,precipitation,Precipitation,비/눈,2023
2023-04-12,4444,1053013,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-04-13,4505,1093306,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-04-14,5448,1000196,5,5,51,0.3,0.0,precipitation,Precipitation,비/눈,2023
2023-04-15,5866,574178,5,5,61,5.2,0.0,precipitation,Precipitation,비/눈,2023
2023-04-16,6442,649869,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-04-17,4685,1108623,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2023
2023-04-18,4358,1057982,5,5,63,22.0,0.0,precipitation,Precipitation,비/눈,2023
2023-04-19,6652,1190813,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-04-20,4663,1033610,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-04-21,6441,1165794,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-04-22,7839,832619,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-04-23,9091,1152466,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-04-24,5063,1116132,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-04-25,3623,963224,5,5,51,1.5,0.0,precipitation,Precipitation,비/눈,2023
2023-04-26,4173,945224,5,5,51,0.2,0.0,precipitation,Precipitation,비/눈,2023
2023-04-27,5306,1127958,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-04-28,5484,1089421,5,5,61,3.6,0.0,precipitation,Precipitation,비/눈,2023
2023-04-29,3679,315117,5,5,61,9.2,0.0,precipitation,Precipitation,비/눈,2023
2023-04-30,7212,825006,5,5,51,0.4,0.0,precipitation,Precipitation,비/눈,2023
2023-05-01,7339,826456,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-05-02,5330,1212857,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-05-03,5904,1254505,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-05-04,4957,1107660,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-05-05,2709,268868,5,5,65,58.3,0.0,precipitation,Precipitation,비/눈,2023
2023-05-06,3657,262425,5,5,63,41.8,0.0,precipitation,Precipitation,비/눈,2023
2023-05-07,6755,703496,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-05-08,5010,1170417,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-05-09,5432,1221099,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-05-10,5524,1233381,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-05-11,5646,1185934,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-05-12,6752,1189769,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-05-13,8445,961333,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-05-14,10060,1240127,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-05-15,5766,1236701,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-05-16,5640,1175880,5,5,2,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-05-17,5866,1221980,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-05-18,4822,1103955,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-05-19,6768,1146900,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-05-20,9297,1182218,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-05-21,8275,939105,5,5,53,1.1,0.0,precipitation,Precipitation,비/눈,2023
2023-05-22,5072,1194058,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-05-23,5657,1190825,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-05-24,5534,1182422,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-05-25,5743,1226358,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2023
2023-05-26,6021,1086276,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-05-27,3288,346061,5,5,63,24.8,0.0,precipitation,Precipitation,비/눈,2023
2023-05-28,3474,380368,5,5,63,34.0,0.0,precipitation,Precipitation,비/눈,2023
2023-05-29,6711,752761,5,5,61,7.4,0.0,precipitation,Precipitation,비/눈,2023
2023-05-30,5213,1165453,5,5,53,1.4,0.0,precipitation,Precipitation,비/눈,2023
2023-05-31,5390,1188720,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-06-01,5180,1180340,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-06-02,6116,1184573,5,5,51,0.8,0.0,precipitation,Precipitation,비/눈,2023
2023-06-03,379,933,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-06-05,5138,442381,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-06-06,8180,1092251,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-06-07,4902,1179557,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2023
2023-06-08,4248,1058226,5,5,63,11.2,0.0,precipitation,Precipitation,비/눈,2023
2023-06-09,5991,1180117,5,5,61,1.7,0.0,precipitation,Precipitation,비/눈,2023
2023-06-10,6537,692194,5,5,63,20.2,0.0,precipitation,Precipitation,비/눈,2023
2023-06-11,7644,910237,5,5,63,9.8,0.0,precipitation,Precipitation,비/눈,2023
2023-06-12,4704,1077374,5,5,55,1.7,0.0,precipitation,Precipitation,비/눈,2023
2023-06-13,5500,1245025,5,5,51,0.4,0.0,precipitation,Precipitation,비/눈,2023
2023-06-14,5228,1189209,5,5,53,1.0,0.0,precipitation,Precipitation,비/눈,2023
2023-06-15,5683,1241232,5,5,51,0.8,0.0,precipitation,Precipitation,비/눈,2023
2023-06-16,6576,1223715,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-06-17,4936,644028,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-06-18,8972,1071909,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-06-19,5058,1142067,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-06-20,4529,1127559,5,5,61,5.0,0.0,precipitation,Precipitation,비/눈,2023
2023-06-21,4136,1038713,5,5,65,31.9,0.0,precipitation,Precipitation,비/눈,2023
2023-06-22,5457,1174616,5,5,51,1.5,0.0,precipitation,Precipitation,비/눈,2023
2023-06-23,6210,1165795,5,5,51,0.2,0.0,precipitation,Precipitation,비/눈,2023
2023-06-24,8235,1017802,5,5,51,0.7,0.0,precipitation,Precipitation,비/눈,2023
2023-06-25,8523,1014733,5,5,51,0.2,0.0,precipitation,Precipitation,비/눈,2023
2023-06-26,3589,1021754,5,5,63,33.3,0.0,precipitation,Precipitation,비/눈,2023
2023-06-27,4992,1169178,5,5,61,3.5,0.0,precipitation,Precipitation,비/눈,2023
2023-06-28,4927,1168155,5,5,53,2.2,0.0,precipitation,Precipitation,비/눈,2023
2023-06-29,3249,901830,5,5,65,55.7,0.0,precipitation,Precipitation,비/눈,2023
2023-06-30,5238,1095004,5,5,61,12.7,0.0,precipitation,Precipitation,비/눈,2023
2023-07-01,7423,876487,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2023
2023-07-02,7818,954568,5,5,51,0.2,0.0,precipitation,Precipitation,비/눈,2023
2023-07-03,4705,1150463,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2023
2023-07-04,3404,1033424,5,5,65,27.3,0.0,precipitation,Precipitation,비/눈,2023
2023-07-05,4967,1134049,5,5,65,20.9,0.0,precipitation,Precipitation,비/눈,2023
2023-07-06,4985,1160156,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-07-07,6112,1171726,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-07-08,7389,862886,5,5,51,0.4,0.0,precipitation,Precipitation,비/눈,2023
2023-07-09,5458,531645,5,5,65,22.5,0.0,precipitation,Precipitation,비/눈,2023
2023-07-10,4500,1091645,5,5,53,2.0,0.0,precipitation,Precipitation,비/눈,2023
2023-07-11,2079,338713,5,5,65,38.4,0.0,precipitation,Precipitation,비/눈,2023
2023-07-12,4602,1097394,5,5,53,2.1,0.0,precipitation,Precipitation,비/눈,2023
2023-07-13,2841,742417,5,5,65,45.4,0.0,precipitation,Precipitation,비/눈,2023
2023-07-14,738,124323,3,3,65,57.7,0.0,precipitation,Precipitation,비/눈,2023
2023-07-15,1,0,1,1,65,33.5,0.0,precipitation,Precipitation,비/눈,2023
2023-07-17,1289,123941,5,5,53,4.7,0.0,precipitation,Precipitation,비/눈,2023
2023-07-18,3794,854802,5,5,63,18.1,0.0,precipitation,Precipitation,비/눈,2023
2023-07-19,4479,1005584,5,5,51,0.2,0.0,precipitation,Precipitation,비/눈,2023
2023-07-20,4765,984069,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-07-21,5199,986872,5,5,51,0.4,0.0,precipitation,Precipitation,비/눈,2023
2023-07-22,3811,468563,5,5,61,10.4,0.0,precipitation,Precipitation,비/눈,2023
2023-07-23,2985,291818,5,5,65,46.6,0.0,precipitation,Precipitation,비/눈,2023
2023-07-24,4369,1043134,5,5,65,20.9,0.0,precipitation,Precipitation,비/눈,2023
2023-07-25,4403,1034243,5,5,63,10.1,0.0,precipitation,Precipitation,비/눈,2023
2023-07-26,4773,1063076,5,5,63,22.5,0.0,precipitation,Precipitation,비/눈,2023
2023-07-27,5153,1105975,5,5,51,1.1,0.0,precipitation,Precipitation,비/눈,2023
2023-07-28,5705,1083679,5,5,53,1.0,0.0,precipitation,Precipitation,비/눈,2023
2023-07-29,6749,741842,5,5,51,0.3,0.0,precipitation,Precipitation,비/눈,2023
2023-07-30,5552,578567,5,5,51,0.5,0.0,precipitation,Precipitation,비/눈,2023
2023-07-31,5447,1156637,5,5,51,0.3,0.0,precipitation,Precipitation,비/눈,2023
2023-08-01,5714,1124690,5,5,53,1.4,0.0,precipitation,Precipitation,비/눈,2023
2023-08-02,5713,1205697,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-08-03,5546,1165453,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-08-04,6156,1189455,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-08-05,6297,652163,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-08-06,6312,604637,5,5,65,13.8,0.0,precipitation,Precipitation,비/눈,2023
2023-08-07,4599,1104540,5,5,63,5.6,0.0,precipitation,Precipitation,비/눈,2023
2023-08-08,5394,1145849,5,5,53,2.8,0.0,precipitation,Precipitation,비/눈,2023
2023-08-09,2573,205687,5,5,61,2.5,0.0,precipitation,Precipitation,비/눈,2023
2023-08-10,1975,579618,5,5,65,71.1,0.0,precipitation,Precipitation,비/눈,2023
2023-08-11,3289,817811,5,5,63,32.9,0.0,precipitation,Precipitation,비/눈,2023
2023-08-12,5911,582885,5,5,61,11.7,0.0,precipitation,Precipitation,비/눈,2023
2023-08-13,8320,894785,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2023
2023-08-14,6502,1012486,5,5,51,0.1,0.0,precipitation,Precipitation,비/눈,2023
2023-08-15,6767,791470,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-08-16,5052,1148945,5,5,51,1.0,0.0,precipitation,Precipitation,비/눈,2023
2023-08-17,4944,1110668,5,5,3,0.0,0.0,cloudy,Cloudy,흐림,2023
2023-08-18,5587,1086451,5,5,53,1.0,0.0,precipitation,Precipitation,비/눈,2023
2023-08-19,6909,755709,5,5,51,0.3,0.0,precipitation,Precipitation,비/눈,2023
